Models moved to GPU.
Iteration [ 1300/100000] | loss: 0.0285
Iteration [ 1310/100000] | loss: 0.0237
Iteration [ 1320/100000] | loss: 0.0243
Iteration [ 1330/100000] | loss: 0.0231
Iteration [ 1340/100000] | loss: 0.0268
Iteration [ 1350/100000] | loss: 0.0230
Iteration [ 1360/100000] | loss: 0.0266
Iteration [ 1370/100000] | loss: 0.0241
Iteration [ 1380/100000] | loss: 0.0276
Iteration [ 1390/100000] | loss: 0.0265
Iteration [ 1400/100000] | loss: 0.0249
Iteration [ 1410/100000] | loss: 0.0258
Iteration [ 1420/100000] | loss: 0.0246
Iteration [ 1430/100000] | loss: 0.0266
Iteration [ 1440/100000] | loss: 0.0262
Iteration [ 1450/100000] | loss: 0.0275
Iteration [ 1460/100000] | loss: 0.0242
Iteration [ 1470/100000] | loss: 0.0275
Iteration [ 1480/100000] | loss: 0.0250
Iteration [ 1490/100000] | loss: 0.0258
Iteration [ 1500/100000] | loss: 0.0304
Iteration [ 1510/100000] | loss: 0.0277
Iteration [ 1520/100000] | loss: 0.0305
Iteration [ 1530/100000] | loss: 0.0272
Iteration [ 1540/100000] | loss: 0.0281
Iteration [ 1550/100000] | loss: 0.0232
Iteration [ 1560/100000] | loss: 0.0213
Iteration [ 1570/100000] | loss: 0.0248
Iteration [ 1580/100000] | loss: 0.0238
Iteration [ 1590/100000] | loss: 0.0230
Iteration [ 1600/100000] | loss: 0.0266
Iteration [ 1610/100000] | loss: 0.0239
Iteration [ 1620/100000] | loss: 0.0226
Iteration [ 1630/100000] | loss: 0.0285
Iteration [ 1640/100000] | loss: 0.0233
Iteration [ 1650/100000] | loss: 0.0315
Iteration [ 1660/100000] | loss: 0.0286
Iteration [ 1670/100000] | loss: 0.0238
Iteration [ 1680/100000] | loss: 0.0220
Iteration [ 1690/100000] | loss: 0.0265
Iteration [ 1700/100000] | loss: 0.0252
Iteration [ 1710/100000] | loss: 0.0285
Iteration [ 1720/100000] | loss: 0.0227
Iteration [ 1730/100000] | loss: 0.0265
Iteration [ 1740/100000] | loss: 0.0263
Iteration [ 1750/100000] | loss: 0.0299
Iteration [ 1760/100000] | loss: 0.0250
Iteration [ 1770/100000] | loss: 0.0214
Iteration [ 1780/100000] | loss: 0.0288
Iteration [ 1790/100000] | loss: 0.0257
Iteration [ 1800/100000] | loss: 0.0255
Iteration [ 1810/100000] | loss: 0.0271
Iteration [ 1820/100000] | loss: 0.0262
Iteration [ 1830/100000] | loss: 0.0198
Iteration [ 1840/100000] | loss: 0.0273
Iteration [ 1850/100000] | loss: 0.0242
Iteration [ 1860/100000] | loss: 0.0265
Iteration [ 1870/100000] | loss: 0.0240
Iteration [ 1880/100000] | loss: 0.0252
Iteration [ 1890/100000] | loss: 0.0245
Iteration [ 1900/100000] | loss: 0.0261
Iteration [ 1910/100000] | loss: 0.0247
Iteration [ 1920/100000] | loss: 0.0270
Iteration [ 1930/100000] | loss: 0.0250
Iteration [ 1940/100000] | loss: 0.0242
Iteration [ 1950/100000] | loss: 0.0243
Iteration [ 1960/100000] | loss: 0.0273
Iteration [ 1970/100000] | loss: 0.0282
Iteration [ 1980/100000] | loss: 0.0230
Iteration [ 1990/100000] | loss: 0.0241
Iteration [ 2000/100000] | loss: 0.0252
Iteration [ 2010/100000] | loss: 0.0218
Iteration [ 2020/100000] | loss: 0.0228
Iteration [ 2030/100000] | loss: 0.0255
Iteration [ 2040/100000] | loss: 0.0261
Iteration [ 2050/100000] | loss: 0.0218
Iteration [ 2060/100000] | loss: 0.0264
Iteration [ 2070/100000] | loss: 0.0183
Iteration [ 2080/100000] | loss: 0.0252
Iteration [ 2090/100000] | loss: 0.0236
Iteration [ 2100/100000] | loss: 0.0217
Iteration [ 2110/100000] | loss: 0.0218
Iteration [ 2120/100000] | loss: 0.0294
Iteration [ 2130/100000] | loss: 0.0301
Iteration [ 2140/100000] | loss: 0.0244
Iteration [ 2150/100000] | loss: 0.0238
Iteration [ 2160/100000] | loss: 0.0301
Iteration [ 2170/100000] | loss: 0.0225
Iteration [ 2180/100000] | loss: 0.0248
Iteration [ 2190/100000] | loss: 0.0231
Iteration [ 2200/100000] | loss: 0.0250
Iteration [ 2210/100000] | loss: 0.0260
Iteration [ 2220/100000] | loss: 0.0282
Iteration [ 2230/100000] | loss: 0.0254
Iteration [ 2240/100000] | loss: 0.0260
Iteration [ 2250/100000] | loss: 0.0276
Iteration [ 2260/100000] | loss: 0.0282
Iteration [ 2270/100000] | loss: 0.0237
Iteration [ 2280/100000] | loss: 0.0216
Iteration [ 2290/100000] | loss: 0.0233
Iteration [ 2300/100000] | loss: 0.0276
Iteration [ 2310/100000] | loss: 0.0252
Iteration [ 2320/100000] | loss: 0.0222
Iteration [ 2330/100000] | loss: 0.0225
Iteration [ 2340/100000] | loss: 0.0289
Iteration [ 2350/100000] | loss: 0.0260
Iteration [ 2360/100000] | loss: 0.0279
Iteration [ 2370/100000] | loss: 0.0235
Iteration [ 2380/100000] | loss: 0.0253
Iteration [ 2390/100000] | loss: 0.0214
Iteration [ 2400/100000] | loss: 0.0277
Iteration [ 2410/100000] | loss: 0.0233
Iteration [ 2420/100000] | loss: 0.0285
Iteration [ 2430/100000] | loss: 0.0282
Iteration [ 2440/100000] | loss: 0.0281
Iteration [ 2450/100000] | loss: 0.0222
Iteration [ 2460/100000] | loss: 0.0214
Iteration [ 2470/100000] | loss: 0.0224
Iteration [ 2480/100000] | loss: 0.0212
Iteration [ 2490/100000] | loss: 0.0206
Iteration [ 2500/100000] | loss: 0.0187
Iteration [ 2510/100000] | loss: 0.0276
Iteration [ 2520/100000] | loss: 0.0246
Iteration [ 2530/100000] | loss: 0.0223
Iteration [ 2540/100000] | loss: 0.0238
Iteration [ 2550/100000] | loss: 0.0262
Iteration [ 2560/100000] | loss: 0.0296
Iteration [ 2570/100000] | loss: 0.0199
Iteration [ 2580/100000] | loss: 0.0233
Iteration [ 2590/100000] | loss: 0.0258
Iteration [ 2600/100000] | loss: 0.0246
Iteration [ 2610/100000] | loss: 0.0239
Iteration [ 2620/100000] | loss: 0.0254
Iteration [ 2630/100000] | loss: 0.0257
Iteration [ 2640/100000] | loss: 0.0219
Iteration [ 2650/100000] | loss: 0.0263
Iteration [ 2660/100000] | loss: 0.0265
Iteration [ 2670/100000] | loss: 0.0255
Iteration [ 2680/100000] | loss: 0.0194
Iteration [ 2690/100000] | loss: 0.0229
Iteration [ 2700/100000] | loss: 0.0336
Iteration [ 2710/100000] | loss: 0.0233
Iteration [ 2720/100000] | loss: 0.0215
Iteration [ 2730/100000] | loss: 0.0218
Iteration [ 2740/100000] | loss: 0.0232
Iteration [ 2750/100000] | loss: 0.0248
Iteration [ 2760/100000] | loss: 0.0162
Iteration [ 2770/100000] | loss: 0.0226
Iteration [ 2780/100000] | loss: 0.0268
Iteration [ 2790/100000] | loss: 0.0168
Iteration [ 2800/100000] | loss: 0.0231
Iteration [ 2810/100000] | loss: 0.0246
Iteration [ 2820/100000] | loss: 0.0181
Iteration [ 2830/100000] | loss: 0.0277
Iteration [ 2840/100000] | loss: 0.0225
Iteration [ 2850/100000] | loss: 0.0269
Iteration [ 2860/100000] | loss: 0.0232
Iteration [ 2870/100000] | loss: 0.0231
Iteration [ 2880/100000] | loss: 0.0190
Iteration [ 2890/100000] | loss: 0.0227
Iteration [ 2900/100000] | loss: 0.0253
Iteration [ 2910/100000] | loss: 0.0219
Iteration [ 2920/100000] | loss: 0.0234
Iteration [ 2930/100000] | loss: 0.0211
Iteration [ 2940/100000] | loss: 0.0210
Iteration [ 2950/100000] | loss: 0.0225
Iteration [ 2960/100000] | loss: 0.0198
Iteration [ 2970/100000] | loss: 0.0199
Iteration [ 2980/100000] | loss: 0.0215
Iteration [ 2990/100000] | loss: 0.0177
Iteration [ 3000/100000] | loss: 0.0208
Iteration [ 3010/100000] | loss: 0.0211
Iteration [ 3020/100000] | loss: 0.0225
Iteration [ 3030/100000] | loss: 0.0191
Iteration [ 3040/100000] | loss: 0.0233
Iteration [ 3050/100000] | loss: 0.0169
Iteration [ 3060/100000] | loss: 0.0228
Iteration [ 3070/100000] | loss: 0.0248
Iteration [ 3080/100000] | loss: 0.0187
Iteration [ 3090/100000] | loss: 0.0195
Iteration [ 3100/100000] | loss: 0.0243
Iteration [ 3110/100000] | loss: 0.0216
Iteration [ 3120/100000] | loss: 0.0185
Iteration [ 3130/100000] | loss: 0.0231
Iteration [ 3140/100000] | loss: 0.0199
Iteration [ 3150/100000] | loss: 0.0249
Iteration [ 3160/100000] | loss: 0.0240
Iteration [ 3170/100000] | loss: 0.0200
Iteration [ 3180/100000] | loss: 0.0224
Iteration [ 3190/100000] | loss: 0.0260
Iteration [ 3200/100000] | loss: 0.0247
Iteration [ 3210/100000] | loss: 0.0245
Iteration [ 3220/100000] | loss: 0.0189
Iteration [ 3230/100000] | loss: 0.0135
Iteration [ 3240/100000] | loss: 0.0234
